,script_name,size,time
229,pymonnto_izh.py,14000,3.049079418182373
230,pymonntorch_izh_cpu.py,14000,3.264440059661865
236,brian_izh.py,15000,21.141927242279053
237,brian_izh_cpp.py,15000,10.6567
238,pymonnto_izh.py,15000,3.456810474395752
239,pymonntorch_izh_cpu.py,15000,3.71053147315979
0,brian_izh_cuda.py,10,0.009
1,annarchy_izh_cuda.py,10,0.0042505264282226
2,pymonntorch_izh_cuda.py,10,0.9124603271484376
6,brian_izh_cuda.py,20,0.009
7,annarchy_izh_cuda.py,20,0.0043318271636962
8,pymonntorch_izh_cuda.py,20,0.7576291561126709
12,brian_izh_cuda.py,50,0.009
13,annarchy_izh_cuda.py,50,0.0046992301940917
14,pymonntorch_izh_cuda.py,50,0.9148273468017578
18,brian_izh_cuda.py,100,0.012
19,annarchy_izh_cuda.py,100,0.0052416324615478
20,pymonntorch_izh_cuda.py,100,0.7448358535766602
24,brian_izh_cuda.py,250,0.012
25,annarchy_izh_cuda.py,250,0.0060324668884277
26,pymonntorch_izh_cuda.py,250,0.775336503982544
30,brian_izh_cuda.py,500,0.018
31,annarchy_izh_cuda.py,500,0.0106842517852783
32,pymonntorch_izh_cuda.py,500,0.7745547294616699
36,brian_izh_cuda.py,750,0.021
37,annarchy_izh_cuda.py,750,0.0158123970031738
38,pymonntorch_izh_cuda.py,750,0.7688891887664795
42,brian_izh_cuda.py,1000,0.025
43,annarchy_izh_cuda.py,1000,0.020789623260498
44,pymonntorch_izh_cuda.py,1000,0.816469669342041
48,brian_izh_cuda.py,1500,0.028
49,annarchy_izh_cuda.py,1500,0.0332610607147216
50,pymonntorch_izh_cuda.py,1500,0.8123157024383545
54,brian_izh_cuda.py,2000,0.032
55,annarchy_izh_cuda.py,2000,0.0474429130554199
56,pymonntorch_izh_cuda.py,2000,0.7710056304931641
60,brian_izh_cuda.py,3000,0.046
61,annarchy_izh_cuda.py,3000,0.0854635238647461
62,pymonntorch_izh_cuda.py,3000,0.8144736289978027
66,brian_izh_cuda.py,4000,0.061
