,script_name,size,time
0,annarchy_izh_cpu.py,10,0.0024936199188232
1,brian_izh.py,10,0.3810701370239258
2,brian_izh_cpp.py,10,0.001807
3,pymonnto_izh.py,10,0.0242078304290771
4,pymonntorch_izh_cpu.py,10,0.1205959320068359
5,pynn_nest_izh.py,10,0.00474214553833
12,annarchy_izh_cpu.py,20,0.002532958984375
13,brian_izh.py,20,0.3847761154174804
14,brian_izh_cpp.py,20,0.002032
15,pymonnto_izh.py,20,0.0260210037231445
16,pymonntorch_izh_cpu.py,20,0.1425600051879882
17,pynn_nest_izh.py,20,0.0049631595611572
24,annarchy_izh_cpu.py,50,0.0034260749816894
25,brian_izh.py,50,0.387153148651123
26,brian_izh_cpp.py,50,0.002883
27,pymonnto_izh.py,50,0.0255160331726074
28,pymonntorch_izh_cpu.py,50,0.1435351371765136
29,pynn_nest_izh.py,50,0.0058283805847167
36,annarchy_izh_cpu.py,100,0.0050861835479736
37,brian_izh.py,100,0.3874208927154541
38,brian_izh_cpp.py,100,0.004586
39,pymonnto_izh.py,100,0.0260765552520751
40,pymonntorch_izh_cpu.py,100,0.1507570743560791
41,pynn_nest_izh.py,100,0.0078828334808349
48,annarchy_izh_cpu.py,250,0.0129556655883789
49,brian_izh.py,250,0.394341230392456
50,brian_izh_cpp.py,250,0.014111
51,pymonnto_izh.py,250,0.0312743186950683
52,pymonntorch_izh_cpu.py,250,0.1700243949890136
53,pynn_nest_izh.py,250,0.0203208923339843
60,annarchy_izh_cpu.py,500,0.03778076171875
61,brian_izh.py,500,0.4363472461700439
62,brian_izh_cpp.py,500,0.047345
63,pymonnto_izh.py,500,0.0416722297668457
64,pymonntorch_izh_cpu.py,500,0.1950984001159668
65,pynn_nest_izh.py,500,0.0598361492156982
72,annarchy_izh_cpu.py,750,0.0857632160186767
73,brian_izh.py,750,0.5107541084289551
74,brian_izh_cpp.py,750,0.114015
75,pymonnto_izh.py,750,0.057187795639038
76,pymonntorch_izh_cpu.py,750,0.2197811603546142
77,pynn_nest_izh.py,750,0.1244540214538574
84,annarchy_izh_cpu.py,1000,0.1568202972412109
85,brian_izh.py,1000,0.6175568103790283
86,brian_izh_cpp.py,1000,0.199737
87,pymonnto_izh.py,1000,0.0818972587585449
88,pymonntorch_izh_cpu.py,1000,0.2468955516815185
89,pynn_nest_izh.py,1000,0.2100934982299804
96,annarchy_izh_cpu.py,1500,0.4524896144866943
97,brian_izh.py,1500,1.049537181854248
98,brian_izh_cpp.py,1500,0.624494
99,pymonnto_izh.py,1500,0.1378815174102783
100,pymonntorch_izh_cpu.py,1500,0.3292784690856933
101,pynn_nest_izh.py,1500,0.4656786918640136
108,annarchy_izh_cpu.py,2000,0.9235353469848632
109,brian_izh.py,2000,1.842160701751709
110,brian_izh_cpp.py,2000,1.30139
111,pymonnto_izh.py,2000,0.2174305915832519
112,pymonntorch_izh_cpu.py,2000,0.434403657913208
113,pynn_nest_izh.py,2000,0.8420891761779785
120,annarchy_izh_cpu.py,3000,2.289311408996582
121,brian_izh.py,3000,4.024906635284424
122,brian_izh_cpp.py,3000,3.26311
123,pymonnto_izh.py,3000,0.6968309879302979
124,pymonntorch_izh_cpu.py,3000,0.9046509265899658
125,pynn_nest_izh.py,3000,1.9925522804260252
132,annarchy_izh_cpu.py,4000,4.41549015045166
133,brian_izh.py,4000,7.085007190704346
134,brian_izh_cpp.py,4000,6.2958
135,pymonnto_izh.py,4000,1.6728088855743408
136,pymonntorch_izh_cpu.py,4000,1.8051884174346924
137,pynn_nest_izh.py,4000,3.553463220596313
144,annarchy_izh_cpu.py,5000,7.210556030273437
145,brian_izh.py,5000,11.47416877746582
146,brian_izh_cpp.py,5000,10.129
147,pymonnto_izh.py,5000,2.839956283569336
148,pymonntorch_izh_cpu.py,5000,2.8158280849456787
149,pynn_nest_izh.py,5000,5.713313817977905
156,annarchy_izh_cpu.py,6000,10.474774360656738
157,brian_izh.py,6000,16.303099155426025
158,brian_izh_cpp.py,6000,14.8763
159,pymonnto_izh.py,6000,4.596909761428833
160,pymonntorch_izh_cpu.py,6000,4.146665334701538
161,pynn_nest_izh.py,6000,8.349499702453613
168,annarchy_izh_cpu.py,7000,14.543469905853271
169,brian_izh.py,7000,22.844370365142822
170,brian_izh_cpp.py,7000,20.5716
171,pymonnto_izh.py,7000,6.469727754592896
172,pymonntorch_izh_cpu.py,7000,5.463153839111328
173,pynn_nest_izh.py,7000,11.02789068222046
180,annarchy_izh_cpu.py,8000,19.38560461997986
181,brian_izh.py,8000,30.41774725914001
182,brian_izh_cpp.py,8000,27.3916
183,pymonnto_izh.py,8000,9.0338397026062
184,pymonntorch_izh_cpu.py,8000,7.225249528884888
185,pynn_nest_izh.py,8000,14.519296646118164
192,annarchy_izh_cpu.py,9000,24.60868716239929
193,brian_izh.py,9000,38.433791637420654
194,brian_izh_cpp.py,9000,35.0247
195,pymonnto_izh.py,9000,10.410583734512327
196,pymonntorch_izh_cpu.py,9000,9.148507356643677
