,script_name,size,time
0,pynn_nest_izh.py,10,0.0048162937164306
1,pynn_nest_izh.py,20,0.0049786567687988
2,pynn_nest_izh.py,50,0.0060963630676269
3,pynn_nest_izh.py,100,0.0094823837280273
4,pynn_nest_izh.py,250,0.0283517837524414
5,pynn_nest_izh.py,500,0.0893542766571044
6,pynn_nest_izh.py,750,0.1899733543395996
7,pynn_nest_izh.py,1000,0.3296873569488525
8,pynn_nest_izh.py,1500,0.7228999137878418
9,pynn_nest_izh.py,2000,1.3232460021972656
10,pynn_nest_izh.py,3000,3.1948790550231934
11,pynn_nest_izh.py,4000,5.780872344970703
12,pynn_nest_izh.py,5000,9.034557342529297
13,pynn_nest_izh.py,6000,13.117572546005247
14,pynn_nest_izh.py,7000,17.54625678062439
15,pynn_nest_izh.py,8000,23.244077444076535
16,pynn_nest_izh.py,9000,30.187995433807373
17,pynn_nest_izh.py,10000,37.02044296264648
18,pynn_nest_izh.py,11000,44.39772272109985
0,annarchy_izh_cpu.py,10,0.0024125576019287
1,brian_izh.py,10,0.3856117725372314
2,brian_izh_cpp.py,10,0.001854
3,pymonnto_izh.py,10,0.0240099430084228
4,pymonntorch_izh_cpu.py,10,0.126220703125
11,annarchy_izh_cpu.py,20,0.0026774406433105
12,brian_izh.py,20,0.383805513381958
13,brian_izh_cpp.py,20,0.002073
14,pymonnto_izh.py,20,0.0256428718566894
15,pymonntorch_izh_cpu.py,20,0.1437015533447265
22,annarchy_izh_cpu.py,50,0.0038182735443115
23,brian_izh.py,50,0.3853452205657959
24,brian_izh_cpp.py,50,0.003096
25,pymonnto_izh.py,50,0.0265405178070068
26,pymonntorch_izh_cpu.py,50,0.1521339416503906
33,annarchy_izh_cpu.py,100,0.0063836574554443
34,brian_izh.py,100,0.3880288600921631
35,brian_izh_cpp.py,100,0.005337
36,pymonnto_izh.py,100,0.0282182693481445
37,pymonntorch_izh_cpu.py,100,0.1578297615051269
44,annarchy_izh_cpu.py,250,0.0183749198913574
45,brian_izh.py,250,0.4041545391082763
46,brian_izh_cpp.py,250,0.019404
47,pymonnto_izh.py,250,0.032958984375
48,pymonntorch_izh_cpu.py,250,0.1771473884582519
55,annarchy_izh_cpu.py,500,0.0613658428192138
56,brian_izh.py,500,0.4614331722259521
57,brian_izh_cpp.py,500,0.072691
58,pymonnto_izh.py,500,0.0466418266296386
59,pymonntorch_izh_cpu.py,500,0.2061953544616699
66,annarchy_izh_cpu.py,750,0.1385059356689453
67,brian_izh.py,750,0.5797035694122314
68,brian_izh_cpp.py,750,0.184973
69,pymonnto_izh.py,750,0.0748913288116455
70,pymonntorch_izh_cpu.py,750,0.2441020011901855
77,annarchy_izh_cpu.py,1000,0.2463092803955078
78,brian_izh.py,1000,0.7419121265411377
79,brian_izh_cpp.py,1000,0.328458
80,pymonnto_izh.py,1000,0.112640380859375
81,pymonntorch_izh_cpu.py,1000,0.2904112339019775
88,annarchy_izh_cpu.py,1500,0.7762632369995117
89,brian_izh.py,1500,1.475790023803711
90,brian_izh_cpp.py,1500,1.06823
91,pymonnto_izh.py,1500,0.2061388492584228
92,pymonntorch_izh_cpu.py,1500,0.4010546207427978
99,annarchy_izh_cpu.py,2000,1.6169297695159912
100,brian_izh.py,2000,2.692491292953491
101,brian_izh_cpp.py,2000,2.34827
102,pymonnto_izh.py,2000,0.3289880752563476
103,pymonntorch_izh_cpu.py,2000,0.5592551231384277
110,annarchy_izh_cpu.py,3000,3.870814323425293
111,brian_izh.py,3000,6.2945237159729
112,brian_izh_cpp.py,3000,5.56894
113,pymonnto_izh.py,3000,1.3745505809783936
114,pymonntorch_izh_cpu.py,3000,1.4359169006347656
121,annarchy_izh_cpu.py,4000,7.685149669647217
122,brian_izh.py,4000,11.574896574020386
123,brian_izh_cpp.py,4000,10.8734
124,pymonnto_izh.py,4000,3.255032777786255
125,pymonntorch_izh_cpu.py,4000,2.8411407470703125
132,annarchy_izh_cpu.py,5000,12.256620168685911
133,brian_izh.py,5000,18.53143811225891
134,brian_izh_cpp.py,5000,17.6362
135,pymonnto_izh.py,5000,5.615259647369385
136,pymonntorch_izh_cpu.py,5000,4.461471319198608
143,annarchy_izh_cpu.py,6000,18.174599647521973
144,brian_izh.py,6000,26.96535015106201
145,brian_izh_cpp.py,6000,25.896
146,pymonnto_izh.py,6000,8.335606098175049
147,pymonntorch_izh_cpu.py,6000,6.541768550872803
154,annarchy_izh_cpu.py,7000,25.219587802886963
155,brian_izh.py,7000,37.96572804450989
156,brian_izh_cpp.py,7000,35.723
157,pymonnto_izh.py,7000,11.056223630905151
158,pymonntorch_izh_cpu.py,7000,8.654011249542236
165,annarchy_izh_cpu.py,8000,33.15385890007019
166,brian_izh.py,8000,50.51793050765991
167,brian_izh_cpp.py,8000,47.8067
168,pymonnto_izh.py,8000,16.317875623703003
169,pymonntorch_izh_cpu.py,8000,11.365691661834717
176,annarchy_izh_cpu.py,9000,42.36040711402893
177,brian_izh.py,9000,63.43762803077698
178,brian_izh_cpp.py,9000,60.4334
179,pymonnto_izh.py,9000,19.013245105743408
180,pymonntorch_izh_cpu.py,9000,14.365444421768188
187,annarchy_izh_cpu.py,10000,52.27739882469177
188,brian_izh.py,10000,78.26669812202454
189,brian_izh_cpp.py,10000,73.4718
190,pymonnto_izh.py,10000,22.078931093215942
191,pymonntorch_izh_cpu.py,10000,18.108002424240112
198,brian_izh.py,11000,95.5792248249054
199,brian_izh_cpp.py,11000,90.3037
200,pymonnto_izh.py,11000,27.83631896972656
201,pymonntorch_izh_cpu.py,11000,20.886656045913696
208,brian_izh.py,12000,114.84173583984376
209,brian_izh_cpp.py,12000,109.363
210,pymonnto_izh.py,12000,36.146435022354126
211,pymonntorch_izh_cpu.py,12000,25.966716527938843
218,brian_izh.py,13000,132.64825105667114
219,brian_izh_cpp.py,13000,137.547
220,pymonnto_izh.py,13000,39.71247887611389
221,pymonntorch_izh_cpu.py,13000,29.997816562652588
227,brian_izh.py,14000,155.12408471107483
228,brian_izh_cpp.py,14000,146.779
229,pymonnto_izh.py,14000,45.06648063659668
230,pymonntorch_izh_cpu.py,14000,36.65526175498962
236,brian_izh.py,15000,176.08701419830322
237,brian_izh_cpp.py,15000,169.253
238,pymonnto_izh.py,15000,54.7848699092865
239,pymonntorch_izh_cpu.py,15000,40.43404483795166
0,brian_izh_cuda.py,10,0.009
1,annarchy_izh_cuda.py,10,0.0052347183227539
2,pymonntorch_izh_cuda.py,10,0.8094568252563477
6,brian_izh_cuda.py,20,0.01
7,annarchy_izh_cuda.py,20,0.0057182312011718
8,pymonntorch_izh_cuda.py,20,0.944633722305298
12,brian_izh_cuda.py,50,0.01
13,annarchy_izh_cuda.py,50,0.0075571537017822
14,pymonntorch_izh_cuda.py,50,0.8798036575317383
18,brian_izh_cuda.py,100,0.013
19,annarchy_izh_cuda.py,100,0.0088958740234375
20,pymonntorch_izh_cuda.py,100,0.7676265239715576
24,brian_izh_cuda.py,250,0.013
25,annarchy_izh_cuda.py,250,0.0118894577026367
26,pymonntorch_izh_cuda.py,250,0.8446807861328125
30,brian_izh_cuda.py,500,0.021
31,annarchy_izh_cuda.py,500,0.0219178199768066
32,pymonntorch_izh_cuda.py,500,0.8638594150543213
36,brian_izh_cuda.py,750,0.036
37,annarchy_izh_cuda.py,750,0.032691478729248
38,pymonntorch_izh_cuda.py,750,0.7604036331176758
42,brian_izh_cuda.py,1000,0.055
43,annarchy_izh_cuda.py,1000,0.0465621948242187
44,pymonntorch_izh_cuda.py,1000,0.8426017761230469
48,brian_izh_cuda.py,1500,0.098
49,annarchy_izh_cuda.py,1500,0.0911099910736084
50,pymonntorch_izh_cuda.py,1500,0.7833712100982666
54,brian_izh_cuda.py,2000,0.16
55,annarchy_izh_cuda.py,2000,0.1540498733520507
56,pymonntorch_izh_cuda.py,2000,0.8764059543609619
60,brian_izh_cuda.py,3000,0.358
61,annarchy_izh_cuda.py,3000,0.3430154323577881
62,pymonntorch_izh_cuda.py,3000,0.901198387145996
66,brian_izh_cuda.py,4000,0.611
67,annarchy_izh_cuda.py,4000,0.630652904510498
68,pymonntorch_izh_cuda.py,4000,1.0251007080078125
72,brian_izh_cuda.py,5000,0.975
73,annarchy_izh_cuda.py,5000,1.0741963386535645
74,pymonntorch_izh_cuda.py,5000,1.1152677536010742
78,brian_izh_cuda.py,6000,1.418
79,annarchy_izh_cuda.py,6000,1.663290023803711
80,pymonntorch_izh_cuda.py,6000,1.1138970851898191
84,brian_izh_cuda.py,7000,1.935
85,annarchy_izh_cuda.py,7000,2.4153850078582764
86,pymonntorch_izh_cuda.py,7000,1.2137892246246338
90,brian_izh_cuda.py,8000,2.531
91,annarchy_izh_cuda.py,8000,3.3005964756011963
92,pymonntorch_izh_cuda.py,8000,1.560565710067749
96,brian_izh_cuda.py,9000,3.218
97,annarchy_izh_cuda.py,9000,4.371151924133301
98,pymonntorch_izh_cuda.py,9000,1.6129021644592283
102,brian_izh_cuda.py,10000,3.974
103,annarchy_izh_cuda.py,10000,5.6889495849609375
104,pymonntorch_izh_cuda.py,10000,1.7802324295043943
108,brian_izh_cuda.py,11000,4.869
109,pymonntorch_izh_cuda.py,11000,1.977545499801636
113,brian_izh_cuda.py,12000,5.742
114,pymonntorch_izh_cuda.py,12000,2.260810613632202
118,pymonntorch_izh_cuda.py,13000,2.700223922729492
122,pymonntorch_izh_cuda.py,14000,2.8955776691436768
125,pymonntorch_izh_cuda.py,15000,3.066455125808716
