,pymonntorch_both_LIF_cuda.py,pymonntorch_input_LIF_cuda.py,pymonntorch_stdp_LIF_cuda.py,pymonntorch_dt_LIF_cuda.py,pymonntorch_input_dt_LIF_cuda.py,pymonntorch_stdp_dt_LIF_cuda.py,pymonntorch_fast_LIF_cuda.py,pymonntorch_slow_LIF_cuda.py
0,0.283504009246826,5.86588668823242,1.70975232124329,3.05184173583984,3.57465744018555,0.728305339813232,0.289767265319824,5.67794752120972
1,0.309990406036377,5.85432934761047,1.69743943214417,3.04860925674438,3.56099247932434,0.733198642730713,0.271175622940063,5.61593914031982
2,0.280361652374268,5.84714007377625,1.69982695579529,3.05431151390076,3.58003354072571,0.753913402557373,0.281076431274414,5.61583232879639
3,0.285478115081787,5.84514689445496,1.70394325256348,3.05492901802063,3.56970310211182,0.74504828453064,0.300602197647095,5.6146879196167
4,0.285635471343994,5.86457896232605,1.72906017303467,3.04845523834229,3.5658552646637,0.736671209335327,0.263996362686157,5.61366009712219
