,pymonntorch_both_LIF_cpu.py,pymonntorch_input_LIF_cpu.py,pymonntorch_stdp_LIF_cpu.py,pymonntorch_dt_LIF_cpu.py,pymonntorch_input_dt_LIF_cpu.py,pymonntorch_stdp_dt_LIF_cpu.py,pymonntorch_fast_LIF_cpu.py,pymonntorch_slow_LIF_cpu.py
0,0.714268445968628,313.323503732681,9.68925976753235,177.389306306839,172.64803481102,4.76662015914917,0.506969213485718,329.929896831512
1,0.659889221191406,313.809343099594,9.69170713424683,177.38493013382,172.912718772888,4.78312635421753,0.49433970451355,329.582850217819
2,0.668182134628296,313.943211317062,9.6612331867218,177.134909391403,173.9122402668,4.77851796150208,0.498967409133911,329.889684438705
3,0.701857328414917,314.231139183044,9.71433806419373,177.559420585632,172.994131565094,4.76881051063538,0.510140180587769,329.229761600494
4,0.719333410263062,315.107192516327,9.69131922721863,176.961710453033,172.841481208801,4.78398442268372,0.505788087844849,331.543430328369
